0,0.004,0.7999999999999999,79.99999999999999,7999.999999999998
0.01,0.02,2.4,160.0,8000.000000000001
0.02,0.055999999999999994,4.8,240.0,8000.0
0.03,0.12,8.0,320.0,8000.0
0.04,0.22,12.0,400.0,8000.0
0.05,0.36,16.0,400.0,0.0
0.060000000000000005,0.54,20.000000000000004,400.00000000000034,3.410605131648481e-11
0.07,0.76,24.0,399.99999999999966,-6.821210263296962e-11
0.08,1.02,28.0,400.0,3.410605131648481e-11
0.09,1.32,32.0,400.0,0.0
0.09999999999999999,1.6600000000000001,36.0,400.0,0.0
0.10999999999999999,2.04,40.00000000000001,400.0000000000007,6.821210263296962e-11
0.11999999999999998,2.46,44.0,399.99999999999926,-1.4210854715202004e-10
0.12999999999999998,2.92,48.0,400.0,7.389644451905042e-11
0.13999999999999999,3.42,51.99999999999999,399.99999999999926,-7.389644451905042e-11
0.15,3.96,56.0,400.0000000000007,1.4210854715202004e-10
0.16,4.54,60.0,400.0,-6.821210263296962e-11
0.17,5.16,64.0,400.0,0.0
0.18000000000000002,5.82,68.0,400.0,0.0
0.19000000000000003,6.5200000000000005,72.0,400.0,0.0
0.20000000000000004,7.260000000000001,76.0,400.0,0.0
0.21000000000000005,8.040000000000001,80.00000000000001,400.0000000000014,1.4210854715202004e-10
0.22000000000000006,8.860000000000001,84.0,399.9999999999986,-2.842170943040401e-10
0.23000000000000007,9.72,88.0,400.0,1.4210854715202004e-10
0.24000000000000007,10.620000000000001,92.0,400.0,0.0
0.25000000000000006,11.56,96.0,400.0,0.0
0.26000000000000006,12.540000000000001,100.0,400.0,0.0
0.2700000000000001,13.56,103.99999999999999,399.9999999999986,-1.4210854715202004e-10
0.2800000000000001,14.620000000000001,108.0,400.0000000000014,2.842170943040401e-10
0.2900000000000001,15.72,112.0,400.0,-1.4210854715202004e-10
0.3000000000000001,16.856,115.19999999999999,319.99999999999886,-8000.000000000114
0.3100000000000001,18.020000000000003,117.60000000000001,240.000000000002,-7999.999999999687
0.3200000000000001,19.204000000000004,119.2,159.99999999999943,-8000.000000000256
0.3300000000000001,20.400000000000006,120.0,79.99999999999972,-7999.999999999972
0.34000000000000014,21.600000000000005,120.0,0.0,-7999.999999999972
0.35000000000000014,22.800000000000004,120.0,0.0,0.0
0.36000000000000015,24.000000000000004,120.0,0.0,0.0
0.37000000000000016,25.200000000000003,120.0,0.0,0.0
0.38000000000000017,26.400000000000002,120.0,0.0,0.0
0.3900000000000002,27.6,120.0,0.0,0.0
0.4000000000000002,28.796000000000003,119.2,-79.99999999999972,-7999.999999999972
0.4100000000000002,29.980000000000004,117.60000000000001,-159.99999999999943,-7999.999999999972
0.4200000000000002,31.144000000000005,115.19999999999999,-240.000000000002,-8000.000000000256
0.4300000000000002,32.28000000000001,112.0,-319.99999999999886,-7999.999999999687
0.4400000000000002,33.38000000000001,108.0,-400.0,-8000.000000000114
0.45000000000000023,34.44000000000001,103.99999999999999,-400.0000000000014,-1.4210854715202004e-10
0.46000000000000024,35.460000000000015,100.0,-399.9999999999986,2.842170943040401e-10
0.47000000000000025,36.44000000000001,96.0,-400.0,-1.4210854715202004e-10
0.48000000000000026,37.38000000000001,92.0,-400.0,0.0
0.49000000000000027,38.28000000000001,88.0,-400.0,0.0
0.5000000000000002,39.14000000000001,84.0,-400.0,0.0
0.5100000000000002,39.96000000000001,80.00000000000001,-399.9999999999986,1.4210854715202004e-10
0.5200000000000002,40.74000000000001,76.0,-400.0000000000014,-2.842170943040401e-10
0.5300000000000002,41.48000000000001,72.0,-400.0,1.4210854715202004e-10
0.5400000000000003,42.180000000000014,68.0,-400.0,0.0
0.5500000000000003,42.84000000000001,64.0,-400.0,0.0
0.5600000000000003,43.46000000000001,60.0,-400.0,0.0
0.5700000000000003,44.040000000000006,56.0,-400.0,0.0
0.5800000000000003,44.580000000000005,51.99999999999999,-400.0000000000007,-6.821210263296962e-11
0.5900000000000003,45.080000000000005,48.0,-399.99999999999926,1.4210854715202004e-10
0.6000000000000003,45.540000000000006,44.0,-400.0,-7.389644451905042e-11
0.6100000000000003,45.96000000000001,40.00000000000001,-399.99999999999926,7.389644451905042e-11
0.6200000000000003,46.34000000000001,36.0,-400.0000000000007,-1.4210854715202004e-10
0.6300000000000003,46.680000000000014,32.0,-400.0,6.821210263296962e-11
0.6400000000000003,46.98000000000001,28.0,-400.0,0.0
0.6500000000000004,47.24000000000001,24.0,-400.0,0.0
0.6600000000000004,47.46000000000001,20.000000000000004,-399.99999999999966,3.410605131648481e-11
0.6700000000000004,47.64000000000001,16.0,-400.00000000000034,-6.821210263296962e-11
0.6800000000000004,47.78000000000001,12.0,-400.0,3.410605131648481e-11
0.6900000000000004,47.88000000000001,8.0,-400.0,0.0
0.7000000000000004,47.94400000000001,4.8,-320.0,8000.0
0.7100000000000004,47.98000000000001,2.4,-240.0,8000.0
0.7200000000000004,47.99600000000001,0.7999999999999999,-160.0,8000.0
0.7300000000000004,48.00000000000001,0.0,-79.99999999999999,8000.000000000001
0.7400000000000004,48.00000000000001,0.0,0.0,7999.999999999998
